Category,System Name,System Code,Description,Features Count,Applications Count,Advantages Count,Specs Count,Materials,Page
Pallet Conveyor,XT Pallet System,XT,"Wheel bend XT and Plain bends, 90°",0,0,0,0,,390
Pallet Conveyor,XK Pallet System,XK,Wheel bends and Plain bends (continued),0,0,0,0,,391
Pallet Conveyor,XT Pallet System,XT,Wheel bends and Plain bends (continued),0,0,0,0,,391
Pallet Conveyor,XK Pallet System,XK,Guide rail components (continued),0,0,0,0,,393
Pallet Conveyor,XT Pallet System,XT,Guide rail components (continued),0,0,0,1,,393
Pallet Conveyor,XT Pallet System,XT,Support modules S01A/S02A/S03A/S04,0,1,0,3,,394
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,395
Pallet Conveyor,XT Pallet System,XT,"Mounting: MC6S 8×14 (4), XCAN 8 (4)",0,0,0,0,,395
Pallet Conveyor,XT Pallet System,XT,Ten pallet sizes are available:,0,0,0,1,Steel,396
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,397
Pallet Conveyor,XT Pallet System,XT,"When ordering, insert the pallet width and the pallet length instead of PW×PL in the designation.",0,0,0,0,,397
Pallet Conveyor,XT Pallet System,XT,The necessary number of stoppers and sensor brack­,0,1,0,0,,398
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,399
Pallet Conveyor,XT Pallet System,XT,"Pallet stop, undamped, 0–200 kg",0,0,0,0,,399
Pallet Conveyor,XT Pallet System,XT,Pallet stop devices (continued),0,1,0,2,,400
Pallet Conveyor,XK Pallet System,XK,Pallet stop devices (continued),0,0,0,0,,401
Pallet Conveyor,XT Pallet System,XT,Pallet stop devices (continued),0,1,0,1,,401
Pallet Conveyor,XT Pallet System,XT,The diagram shows the maximum permissible weight of,0,0,0,4,,402
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,403
Pallet Conveyor,XT Pallet System,XT,,0,0,0,0,,403
Pallet Conveyor,XT Pallet System,XT,"XT transfer modules, XTUT S10A, XTUT S11A, XTUT S12A",0,0,0,3,,404
Pallet Conveyor,XT Pallet System,XT,"XT transfer modules, XTUT S10A, XTUT S11A, XTUT S12A",0,0,0,1,,405
Pallet Conveyor,XK Pallet System,XK,"Part list for XTUT S10 A, XTUT S11 A and XTUT S12 A",0,0,0,3,,405
Pallet Conveyor,XT Pallet System,XT,"XT transfer modules, XTUT S10A, XTUT S11A, XTUT S12A",0,0,0,2,,406
Pallet Conveyor,XT Pallet System,XT,"XT transfer modules, XTUT S10A, XTUT S11A, XTUT S12A",0,0,0,1,,407
Pallet Conveyor,XK Pallet System,XK,Pneumatic transfer units (continued),0,0,0,0,,407
Pallet Conveyor,XT Pallet System,XT,"XT transfer modules, XTUT S10A, XTUT S11A, XTUT S12A",0,0,0,2,,408
Pallet Conveyor,XT Pallet System,XT,"XT transfer modules, XTUT S10A, XTUT S11A, XTUT S12A",0,0,0,1,,409
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,409
Pallet Conveyor,XT Pallet System,XT,"XT function modules, Locating function module XTUL P11 A",0,0,0,3,,410
Pallet Conveyor,XT Pallet System,XT,"XT function modules, Locating function module XTUL P11 A",0,0,0,1,,411
Pallet Conveyor,XK Pallet System,XK,Part list for Locating function module XTUL P11 A,0,0,0,1,,411
Pallet Conveyor,XT Pallet System,XT,"XT function modules, Pallet locating station XTPX P11A",0,0,0,6,,412
Pallet Conveyor,XT Pallet System,XT,"XT function modules, Lift-and-locate function module XTUL P12",0,0,0,0,,413
Pallet Conveyor,XK Pallet System,XK,"XT function modules, Lift-and-locate function module XTUL P12",0,0,0,0,,413
Pallet Conveyor,XT Pallet System,XT,"XT function modules, Lift-and-locate function module XTUL P12",0,0,0,0,,414
Pallet Conveyor,XK Pallet System,XK,Pallet system with standard modules,0,0,0,0,,415
Pallet Conveyor,XT Pallet System,XT,Pallet system with standard modules................................405,1,0,0,0,,415
Pallet Conveyor,XK Pallet System,XK,Pallet system with standard modules,0,0,0,1,,416
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,417
Pallet Conveyor,XT Pallet System,XT,The HU platform is developed with a modular design,0,2,0,1,,417
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,419
Pallet Conveyor,XT Pallet System,XT,Nine standard pallet sizes are available from 480x480,0,0,0,2,,419
Pallet Conveyor,XT Pallet System,XT,Frame............................ Electrically conductive,0,0,0,0,,420
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,421
Pallet Conveyor,XT Pallet System,XT,Maximum load on the pallet is 2 kg per 10 mm of pal­,0,0,0,3,,421
Pallet Conveyor,XT Pallet System,XT,,0,0,0,0,,422
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,423
Pallet Conveyor,XT Pallet System,XT,,0,0,0,0,,423
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,425
Pallet Conveyor,XT Pallet System,XT,"Roller top chain, Clean environment",0,0,0,0,,425
Pallet Conveyor,XT Pallet System,XT,"Chains (3m, 6m and 12m) are all delivered with a con­",0,1,0,3,,426
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,427
Pallet Conveyor,XT Pallet System,XT,grated slide rails. Cross bars are not included as con­,0,1,0,2,,427
Pallet Conveyor,XT Pallet System,XT,Guide rail cover HURT 25 H is not included in the,0,3,0,3,"Steel, Plastic",428
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,429
Pallet Conveyor,XT Pallet System,XT,,0,0,0,0,,429
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,431
Pallet Conveyor,XT Pallet System,XT,"The HU system includes direct driven units, and motors",0,0,0,2,,431
Pallet Conveyor,XT Pallet System,XT,"tion process. A product code string is generated, contain­",0,0,0,2,,432
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,433
Pallet Conveyor,XT Pallet System,XT,"Left and right drive unit, with pallet guiding, configured item*",0,0,0,2,,433
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,435
Pallet Conveyor,XT Pallet System,XT,,0,0,0,0,,435
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,437
Pallet Conveyor,XT Pallet System,XT,The Locating module is used to position the pallet in,0,1,0,0,,437
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,439
Pallet Conveyor,XT Pallet System,XT,,0,0,0,0,,439
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,441
Pallet Conveyor,XT Pallet System,XT,Maximum permissible pallet weight vs conveyor speed,0,0,0,0,,441
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,443
Pallet Conveyor,XT Pallet System,XT,There are two types of Stop modules:,0,2,0,0,,443
Pallet Conveyor,XT Pallet System,XT,,0,0,0,0,,444
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,445
Pallet Conveyor,XT Pallet System,XT,Maximum permissible weight of a group of pallets:,0,0,0,0,,445
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,447
Pallet Conveyor,XT Pallet System,XT,Connecting kit (incl. left and right),0,0,0,0,,447
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,449
Pallet Conveyor,XT Pallet System,XT,Two types of support modules are available for one- and,0,0,0,0,,449
Pallet Conveyor,XK Pallet System,XK,Modular plastic belt conveyor WL,0,0,0,0,Plastic,451
Pallet Conveyor,XT Pallet System,XT,Modular plastic belt conveyor WL,0,1,0,0,Plastic,451
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,453
Pallet Conveyor,XT Pallet System,XT,The belt consists of plastic hinge-type links connected by,0,0,0,2,"Plastic, Plastic, Plastic",453
Pallet Conveyor,XK Pallet System,XK,Conveyor frame components – introduction,0,0,0,0,,455
Pallet Conveyor,XT Pallet System,XT,Conveyor frame components – introduction,0,0,0,1,,455
Pallet Conveyor,XK Pallet System,XK,Conveyor frame components (continued),0,0,0,0,,457
Pallet Conveyor,XT Pallet System,XT,Conveyor frame components (continued),0,0,0,1,,457
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,459
Pallet Conveyor,XT Pallet System,XT,The WL system includes direct driven units with or with­,0,0,0,0,,459
Pallet Conveyor,XK Pallet System,XK,"End drive units, direct drive with slip clutch",0,0,0,0,,461
Pallet Conveyor,XT Pallet System,XT,"End drive units, direct drive with slip clutch",0,0,0,0,,461
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,463
Pallet Conveyor,XT Pallet System,XT,,0,0,0,1,,463
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,465
Pallet Conveyor,XT Pallet System,XT,ports for the conveyor. All supports are built using com­,0,0,0,1,,465
Pallet Conveyor,XT Pallet System,XT,System WL626 requires extra support due to the width of,0,1,0,1,,466
Pallet Conveyor,XK Pallet System,XK,Modular plastic belt conveyor WK,0,0,0,0,Plastic,467
Pallet Conveyor,XT Pallet System,XT,Modular plastic belt conveyor WK,0,0,0,0,Plastic,467
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,469
Pallet Conveyor,XT Pallet System,XT,,0,0,0,3,,469
Pallet Conveyor,XK Pallet System,XK,Conveyor frame components – introduction,0,0,0,0,,471
Pallet Conveyor,XT Pallet System,XT,Conveyor frame components – introduction,0,0,0,1,,471
Pallet Conveyor,XK Pallet System,XK,Conveyor frame components (continued),0,0,0,0,,473
Pallet Conveyor,XT Pallet System,XT,Conveyor frame components (continued),0,0,0,1,,473
Pallet Conveyor,XT Pallet System,XT,Drive units with motors must be specified using the web-,0,0,0,1,,474
Pallet Conveyor,XK Pallet System,XK,"End drive units, direct drive, no slip clutch",0,0,0,0,,475
Pallet Conveyor,XT Pallet System,XT,"End drive units, direct drive, no slip clutch",0,0,0,1,,475
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,477
Pallet Conveyor,XT Pallet System,XT,Chain guidance at end of conveyor,0,1,0,0,,477
Pallet Conveyor,XT Pallet System,XT,,0,0,0,0,,478
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,479
Pallet Conveyor,XT Pallet System,XT,System information...........................................................469,0,0,0,0,,479
Pallet Conveyor,XT Pallet System,XT,Lengths and tolerance aluminium beams,0,0,0,0,"Aluminium, Aluminium, Aluminium, Aluminium",480
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,481
Pallet Conveyor,XT Pallet System,XT,,0,0,0,3,Aluminium,481
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,483
Pallet Conveyor,XT Pallet System,XT,,0,0,0,2,,483
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,485
Pallet Conveyor,XT Pallet System,XT,"Angle bracket, die-cast, 24×33×22",0,0,0,0,Aluminium,485
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,487
Pallet Conveyor,XT Pallet System,XT,"The kit contains 1 T-slot washer, 1 cap (for ∅ 10 mm",0,0,0,1,Steel,487
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,489
Pallet Conveyor,XT Pallet System,XT,,0,0,0,0,Steel,489
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,491
Pallet Conveyor,XT Pallet System,XT,Three-point foot for XC.. 64 beam,0,0,0,1,,491
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,493
Pallet Conveyor,XT Pallet System,XT,"Enclosure beam 44×44, two adjacent T-slots",0,0,0,3,Aluminium,493
Pallet Conveyor,XK Pallet System,XK,Enclosure components XC (continued),0,0,0,0,,495
Pallet Conveyor,XT Pallet System,XT,Enclosure components XC (continued),0,0,0,1,,495
Pallet Conveyor,XK Pallet System,XK,Enclosure components XC – conduit elements (continued),0,0,0,0,,497
Pallet Conveyor,XT Pallet System,XT,Enclosure components XC – conduit elements (continued),0,0,0,2,Aluminium,497
Pallet Conveyor,XK Pallet System,XK,Components for linear motion XC (continued),0,0,0,0,,499
Pallet Conveyor,XT Pallet System,XT,Components for linear motion XC (continued),0,0,0,0,"Polyethylene, Polyethylene",499
Pallet Conveyor,XT Pallet System,XT,Including reversible guide lugs,0,0,0,0,Aluminium,500
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,501
Pallet Conveyor,XT Pallet System,XT,System information...........................................................491,0,0,0,0,,501
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,503
Pallet Conveyor,XT Pallet System,XT,Note. Use XFEE 30 C when XFFA 30 C is used with,0,1,0,0,,503
Pallet Conveyor,XK Pallet System,XK,Enclosure components XF (Continued),0,0,0,0,,505
Pallet Conveyor,XT Pallet System,XT,Enclosure components XF (Continued),0,0,0,0,,505
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,507
Pallet Conveyor,XT Pallet System,XT,System information...........................................................497,0,0,0,0,,507
Pallet Conveyor,XT Pallet System,XT,Lengths and tolerance aluminium beams,0,0,0,2,"Aluminium, Aluminium, Aluminium, Aluminium",508
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,509
Pallet Conveyor,XT Pallet System,XT,T-slot nut for System XD T-slot,0,0,0,0,Steel,509
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,511
Pallet Conveyor,XT Pallet System,XT,Spiral elevator ...................................................................501,0,0,0,0,,511
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,513
Pallet Conveyor,XT Pallet System,XT,FlexLink’s new compact X85 spiral elevator is a high,0,1,0,0,,513
Pallet Conveyor,XT Pallet System,XT,"Drill fixture for Spiral Elevator,",0,0,0,0,,514
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,515
Pallet Conveyor,XT Pallet System,XT,,0,0,0,1,,515
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,517
Pallet Conveyor,XT Pallet System,XT,FlexLink Device Platform Components..............................507,0,0,0,0,,517
Pallet Conveyor,XT Pallet System,XT,"veyors, CANopen drives, barcode readers, RFID read-",0,0,0,0,,518
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,519
Pallet Conveyor,XT Pallet System,XT,The SCMD Integrated Motors are equipped with single-,0,1,0,0,,519
Pallet Conveyor,XK Pallet System,XK,FlexLink Device Platform Accessories,0,0,0,0,,521
Pallet Conveyor,XT Pallet System,XT,FlexLink Device Platform Accessories,0,0,0,0,,521
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,523
Pallet Conveyor,XT Pallet System,XT,Introduction ......................................................................513,0,0,0,0,,523
Pallet Conveyor,XK Pallet System,XK,"Screws, bolts, locking lever of screw type (continued)",0,0,0,0,,525
Pallet Conveyor,XT Pallet System,XT,"Screws, bolts, locking lever of screw type (continued)",0,0,0,1,,525
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,527
Pallet Conveyor,XT Pallet System,XT,A. Materials .......................................................................517,0,0,0,0,"Aluminium, Aluminium",527
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,529
Pallet Conveyor,XT Pallet System,XT,The noise generated by the conveyor chain will decrease,0,0,0,1,,529
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,531
Pallet Conveyor,XT Pallet System,XT,A. Installation of plastic slide rail and support rail.............521,0,0,0,0,"Plastic, Steel, Steel",531
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,532
Pallet Conveyor,XK Pallet System,XK,A. Installation of plastic slide rail and support rail (continued),0,0,0,0,Plastic,533
Pallet Conveyor,XT Pallet System,XT,A. Installation of plastic slide rail and support rail (continued),0,0,0,0,Plastic,533
Pallet Conveyor,XK Pallet System,XK,A. Installation of plastic slide rail and support rail (continued),0,0,0,0,Plastic,535
Pallet Conveyor,XT Pallet System,XT,A. Installation of plastic slide rail and support rail (continued),0,0,0,0,Plastic,535
Pallet Conveyor,XK Pallet System,XK,X65-X85/XM-XH-XK-X180/X300: Part #3923005,0,2,0,0,Aluminium,536
Pallet Conveyor,XK Pallet System,XK,A. A. Installation of plastic slide rail and support rail (continued),0,0,0,1,Plastic,537
Pallet Conveyor,XT Pallet System,XT,A. A. Installation of plastic slide rail and support rail (continued),0,2,0,1,Plastic,537
Pallet Conveyor,XT Pallet System,XT,,0,0,0,0,Plastic,538
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,539
Pallet Conveyor,XT Pallet System,XT,The slip clutch on the drive unit is a safety device which,0,0,0,0,,539
Pallet Conveyor,XK Pallet System,XK,D. Chain installation (continued),0,0,0,0,,541
Pallet Conveyor,XT Pallet System,XT,D. Chain installation (continued),0,1,0,0,,541
Pallet Conveyor,XK Pallet System,XK,,0,0,0,0,,543
Pallet Conveyor,XT Pallet System,XT,Product designations in alphanumeric order,0,0,0,0,,543
Pallet Conveyor,XK Pallet System,XK,5119505.............................. 382,0,0,0,0,,545
Pallet Conveyor,XT Pallet System,XT,5119505.............................. 382,0,0,0,0,,545
Pallet Conveyor,XK Pallet System,XK,WKEB 0B300LP ................. 466,0,0,0,0,,547
Pallet Conveyor,XT Pallet System,XT,WKEB 0B300LP ................. 466,0,0,0,1,,547
Pallet Conveyor,XK Pallet System,XK,XBSJ 197A180 ................... 282,0,0,0,1,,549
Pallet Conveyor,XT Pallet System,XT,XBSJ 197A180 ................... 282,0,0,0,3,,549
Pallet Conveyor,XK Pallet System,XK,XFAF 60.............................. 493,0,0,0,0,,551
Pallet Conveyor,XT Pallet System,XT,XFAF 60.............................. 493,0,0,0,1,,551
Pallet Conveyor,XK Pallet System,XK,XKBV 30R750 .....................252,0,0,0,1,,552
Pallet Conveyor,XK Pallet System,XK,XLCB 3A65 H ..................... 120,0,0,0,1,,553
Pallet Conveyor,XT Pallet System,XT,XLCB 3A65 H ..................... 120,0,0,0,2,,553
Pallet Conveyor,XK Pallet System,XK,XSBP 45R700..................... 110,0,0,0,0,,555
Pallet Conveyor,XT Pallet System,XT,XSBP 45R700..................... 110,0,0,0,0,,555
Pallet Conveyor,XT Pallet System,XT,XTPT PW×PL-04.................397,0,0,0,4,,556
Support System,Guide Rail System,Guide Rail,Modular plastic belt conveyor system WL,0,0,0,0,"Plastic, Plastic",3
Support System,Structural System,Structural,Modular plastic belt conveyor system WL,0,0,0,0,"Plastic, Plastic",3
Support System,Structural System,Structural,"The catalogue contains conveyor components, conveyor",1,1,0,1,,4
Support System,Guide Rail System,Guide Rail,Soft starter and motor protection,0,0,1,2,,4
Support System,Structural System,Structural,Conveyor accessories .........................................................12,0,0,0,0,,5
Support System,Guide Rail System,Guide Rail,Idler units............................................................................64,0,0,0,0,,5
Support System,Guide Rail System,Guide Rail,Support rail for plain bends X65....................................... 139,0,0,0,0,,6
Support System,Structural System,Structural,Vertical bends X65............................................................ 139,0,0,0,0,,6
Support System,Structural System,Structural,Idler units XH ....................................................................227,0,0,0,0,Steel,7
Support System,Guide Rail System,Guide Rail,Pallet accessories/spare parts...........................................259,0,2,0,0,,7
Support System,Structural System,Structural,Connecting sleeve............................................................. 310,0,0,0,0,Aluminium,8
Support System,Guide Rail System,Guide Rail,Connecting sleeve............................................................. 310,0,0,0,0,Aluminium,8
Support System,Structural System,Structural,Transfer modules accessories...........................................431,0,1,0,0,"Plastic, Plastic",9
Support System,Guide Rail System,Guide Rail,tion slide rails guiding a plas­,0,0,0,2,Aluminium,11
Support System,Structural System,Structural,"FlexLink’s conveyor beams in stainless steel,",0,1,0,1,"Steel, Stainless Steel, Plastic",11
Support System,Structural System,Structural,"buildings, machinery and operators'",0,0,0,0,,12
Support System,Structural System,Structural,Technical information regarding and Chains.,0,1,0,0,,16
Support System,Structural System,Structural,Conveyor accessories .........................................................12,0,2,0,1,"Aluminium, Plastic",17
Support System,Guide Rail System,Guide Rail,"(152, 203, 304, 456, 608 mm belt)",2,2,0,1,"Steel, Stainless Steel, Steel, Stainless Steel, Aluminium, Plastic, Steel, Stainless Steel",21
Support System,Guide Rail System,Guide Rail,ious types of guide rails and guide rail support compo­,0,1,0,2,Aluminium,22
Support System,Structural System,Structural,nents. Those products are used with several of the con­,1,1,0,2,Aluminium,22
Support System,Structural System,Structural,Typical standard conveyor components,0,0,0,0,,24
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,24
Support System,Structural System,Structural,"Conveyor support products (support beams, feet, etc.)",0,0,0,0,Steel,25
Support System,Guide Rail System,Guide Rail,"Guidance X45, XS, X65, X85, XH, XK, X180/X300",0,0,0,0,"Aluminium, Aluminium",27
Support System,Structural System,Structural,A wide range of modular extruded aluminium beams,1,2,0,0,Aluminium,28
Support System,Structural System,Structural,Structural systems component overview,0,0,0,0,,29
Support System,Structural System,Structural,Structural systems component overview,0,0,0,0,,30
Support System,Structural System,Structural,When designing a FlexLink system the general idea is to,0,6,1,2,,39
Support System,Structural System,Structural,Conveyors with one or two bends,0,6,0,2,,41
Support System,Guide Rail System,Guide Rail,Applying a recipe in the configurator will specify such,0,0,0,0,,41
Support System,Structural System,Structural,Support modules – single and multi-lane,0,0,0,0,,42
Support System,Structural System,Structural,Modular conveyors – Configuration strings,0,0,0,1,,44
Support System,Guide Rail System,Guide Rail,8x hole with M8 thread for guide rail,0,1,0,1,,47
Support System,Guide Rail System,Guide Rail,Idler units............................................................................64,0,0,0,0,,59
Support System,Structural System,Structural,Wheel bends .......................................................................65,0,0,0,0,,59
Support System,Guide Rail System,Guide Rail,"be mixed, but the sum of the two bends may not exceed",0,0,0,2,,62
Support System,Structural System,Structural,Horizontal conveyors with one or two bends,0,2,0,0,,63
Support System,Guide Rail System,Guide Rail,Configuration of X45C is done using FlexLink Online,0,2,0,0,,63
Support System,Structural System,Structural,Support modules – single and multi-lane,0,0,0,0,,64
Support System,Guide Rail System,Guide Rail,UHMW-PE + carbon (conductive) (Black),0,0,0,2,,69
Support System,Guide Rail System,Guide Rail,Enclosure components X45C and X45H,0,0,0,0,,77
Support System,Structural System,Structural,Enclosure components X45C and X45H,0,0,0,0,,77
Support System,Guide Rail System,Guide Rail,The standard guide components can be used.,0,4,0,0,,78
Support System,Guide Rail System,Guide Rail,UHMW-PE + carbon (conductive) (Black),0,0,0,1,,82
Support System,Guide Rail System,Guide Rail,Enclosure components X45C and X45H,0,0,0,0,Plastic,89
Support System,Structural System,Structural,Enclosure components X45C and X45H,0,0,0,0,Plastic,89
Support System,Guide Rail System,Guide Rail,The instructions are included with the kit or can be down­,0,0,0,0,,90
Support System,Structural System,Structural,Support modules – single and multi-lane,0,0,0,0,,112
Support System,Structural System,Structural,Kit includes two support pairs and one locking device.,0,0,0,0,,123
Support System,Guide Rail System,Guide Rail,Support rail for plain bends X65........................................139,2,3,0,3,Plastic,125
Support System,Structural System,Structural,Vertical bends X65 ............................................................139,2,3,0,3,Plastic,125
Support System,Structural System,Structural,Support modules – single and multi-lane,0,0,0,0,,126
Support System,Structural System,Structural,*Use online configurator when ordering.,0,1,0,1,,138
Support System,Structural System,Structural,*Use online configurator when ordering.,0,3,0,3,,141
Support System,Structural System,Structural,*Use online configurator when ordering.,0,2,0,6,,142
Support System,Structural System,Structural,"R300: 0,60 m 1-way (1,15 m 2-way)",0,0,0,1,,148
Support System,Structural System,Structural,Support rail for plain bends X65,0,4,0,1,,149
Support System,Structural System,Structural,Kit consists of two support pairs and one locking,0,0,0,1,,152
Support System,Guide Rail System,Guide Rail,Connecting strip with set screws,0,0,0,1,,153
Support System,Structural System,Structural,Connecting strip with set screws,0,0,0,1,,153
Support System,Structural System,Structural,,0,0,0,0,,154
Support System,Guide Rail System,Guide Rail,Pallets – introduction ........................................................147,0,0,0,0,,155
Support System,Guide Rail System,Guide Rail,A combination of a highway and one or more satellites is,0,0,0,0,,156
Support System,Guide Rail System,Guide Rail,Guide rails for pallets – introduction,0,0,0,0,,161
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,162
Support System,Guide Rail System,Guide Rail,Locating modules are components for positioning pallets,0,3,0,0,,163
Support System,Structural System,Structural,The Locating module will be delivered complete with con­,0,3,0,0,,163
Support System,Structural System,Structural,"Intermediate drive units, max 200 N .................................178",1,2,0,2,,171
Support System,Structural System,Structural,Support modules – single and multi-lane,0,0,0,0,,172
Support System,Structural System,Structural,*This tool is recommended for frequent users,0,2,0,0,,177
Support System,Structural System,Structural,The dimensions of an in-line drive unit impose restric­,0,0,0,0,,183
Support System,Structural System,Structural,*Use online configurator when ordering.,0,1,0,1,,184
Support System,Structural System,Structural,Support adapters for wheel bend drive units,0,1,0,1,,187
Support System,Structural System,Structural,Leg support for Intermediate drive unit H,0,1,0,1,,189
Support System,Structural System,Structural,X-bends include a special arrangement for connecting,0,2,0,0,,191
Support System,Structural System,Structural,Kit consists of two support pairs.,0,0,0,1,,201
Support System,Guide Rail System,Guide Rail,Pallets – introduction ........................................................195,0,0,0,0,,203
Support System,Guide Rail System,Guide Rail,Pallet system with standard modules and RFID,0,0,0,0,,204
Support System,Guide Rail System,Guide Rail,Guide rails for pallets – introduction,0,0,0,2,"Aluminium, Plastic, Aluminium",214
Support System,Guide Rail System,Guide Rail,Connecting strips for guide rail,0,0,0,0,,215
Support System,Guide Rail System,Guide Rail,The locating modules are delivered complete with con­,0,3,0,4,,217
Support System,Structural System,Structural,The locating modules are delivered complete with con­,0,3,0,4,,217
Support System,Guide Rail System,Guide Rail,grated spring for stop out if air supply is cut off.,0,0,0,0,,223
Support System,Structural System,Structural,Idler units XH ....................................................................227,2,2,0,3,,227
Support System,Structural System,Structural,Support modules – single and multi-lane,0,0,0,0,,228
Support System,Structural System,Structural,Support rail for plain bends XH,0,0,0,0,,242
Support System,Structural System,Structural,Kit consists of two support pairs.,0,0,0,1,,245
Support System,Structural System,Structural,Catenary drive units XK.....................................................247,1,2,0,1,,247
Support System,Structural System,Structural,Support modules – single and multi-lane,0,0,0,0,,248
Support System,Structural System,Structural,X-bends must have a special arrangement for connecting,0,0,0,0,,259
Support System,Structural System,Structural,Kit consists of two support pairs and one locking,0,0,0,1,,264
Support System,Guide Rail System,Guide Rail,Pallet accessories/spare parts...........................................259,0,2,0,0,,267
Support System,Structural System,Structural,medium to heavy loads in demanding environments.,0,5,0,1,,267
Support System,Guide Rail System,Guide Rail,Reduction of the total queue pressure that arises,0,1,0,2,,269
Support System,Guide Rail System,Guide Rail,,0,1,0,2,"Plastic, Aluminium",273
Support System,Guide Rail System,Guide Rail,Drip catchers (wet applications),0,3,0,0,,274
Support System,Guide Rail System,Guide Rail,Guide rail bracket for XK pallets,0,3,0,0,,275
Support System,Structural System,Structural,"(A) = located, (B) = non-located.",0,3,0,4,"Aluminium, Steel",276
Support System,Guide Rail System,Guide Rail,"Locating accuracy: ±0,1 mm. Maximum vertical force",0,1,0,3,,276
Support System,Guide Rail System,Guide Rail,Example: the effective sensing distance for SICK,0,1,0,3,Steel,277
Support System,Guide Rail System,Guide Rail,The divert/merge/combination modules can be individually,0,0,0,0,,279
Support System,Structural System,Structural,Support modules – single and multi-lane,0,0,0,0,,284
Support System,Structural System,Structural,Support modules – single and multi-lane,0,0,0,0,,298
Support System,Guide Rail System,Guide Rail,QuickGuide........................................................................300,0,0,0,1,,309
Support System,Structural System,Structural,Guide rails 10 mm.............................................................307,0,0,0,1,Aluminium,309
Support System,Guide Rail System,Guide Rail,Quick and easy width and height adjustment - with,0,1,0,0,Aluminium,310
Support System,Structural System,Structural,,0,0,0,1,,310
Support System,Guide Rail System,Guide Rail,Track width calculations QuickGuide,0,2,0,0,,311
Support System,Structural System,Structural,Track width calculations QuickGuide,0,2,0,0,,311
Support System,Guide Rail System,Guide Rail,,0,0,0,0,,312
Support System,Guide Rail System,Guide Rail,Examples basic guide rail system,0,0,0,0,,313
Support System,Structural System,Structural,rail brackets adjustable in height,0,0,0,0,,313
Support System,Guide Rail System,Guide Rail,1. Guide rails with XLRF 42×62 A110,0,1,0,1,,314
Support System,Guide Rail System,Guide Rail,Track width calculations basic guide rail system,0,0,0,0,,315
Support System,Structural System,Structural,Using guide rail bracket support,0,2,0,3,,315
Support System,Guide Rail System,Guide Rail,Track width calculations basic guide rail system,0,3,0,3,,316
